199, Good, 10, 2
387.5, Good, 10, 7
754, Good, 10, 5
754, Bad, 10, 6
273, Good, 10, 5
762.25, Good, 10, 5
525, Good, 10, 9
697.5, Good, 10, 2
697.5, Bad, 10, 1
697.5, Bad, 10, 3
404, Good, 10, 3
404, Bad, 10, 6
404, Bad, 10, 9
541.5, Bad, 10, 8
56.5, Good, 10, 2
56.5, Bad, 10, 8
558, Good, 10, 3
558, Bad, 10, 7
558, Bad, 10, 4
558, Bad, 10, 8
574.5, Good, 10, 8
574.5, Bad, 10, 1
574.5, Bad, 10, 2
574.5, Bad, 10, 3
306, Good, 10, 5
591, Good, 10, 7
591, Bad, 10, 6
591, Bad, 10, 3
591, Bad, 10, 2
437, Good, 10, 6
607.5, Bad, 10, 5
607.5, Bad, 10, 7
607.5, Bad, 10, 9
607.5, Bad, 10, 3
607.5, Bad, 10, 1
571, Good, 10, 8
571, Bad, 10, 1
571, Bad, 10, 2
571, Bad, 10, 3
624, Good, 10, 5
232, Good, 10, 5
232, Bad, 10, 2
232, Bad, 10, 4
232, Bad, 10, 6
232, Bad, 10, 8
90, Good, 10, 2
90, Bad, 10, 3
32, Good, 10, 8
32, Bad, 10, 2
640.5, Good, 10, 8
640.5, Bad, 10, 2
339, Good, 10, 2
339, Bad, 10, 8
657, Good, 10, 7
657, Bad, 10, 3
470, Good, 10, 5
673.5, Good, 10, 8
673.5, Bad, 10, 7
673.5, Bad, 10, 9
657.5, Good, 10, 4
657.5, Bad, 10, 6
486.5, Good, 10, 2
486.5, Bad, 10, 1
486.5, Bad, 10, 3
706.5, Bad, 10, 1
46, Good, 10, 5
372, Good, 10, 3
372, Bad, 10, 8
372, Bad, 10, 7
372, Bad, 10, 4
134, Good, 10, 2
52.5, Good, 10, 4
52.5, Bad, 10, 6
503, Good, 10, 5
503, Bad, 10, 1
503, Bad, 10, 3
517.5, Bad, 10, 6
745.5, Bad, 10, 9
756, Good, 10, 5
756, Bad, 10, 4
274, Good, 10, 5
106.5, Shield, 2
527, Good, 10, 7
405, Good, 10, 2
405, Bad, 10, 3
405, Bad, 10, 6
560, Good, 10, 5
560, Bad, 10, 4
560, Bad, 10, 1
560, Bad, 10, 2
216, Good, 10, 5
82, Good, 10, 2
82, Bad, 10, 3
30, Good, 10, 8
30, Bad, 10, 2
576.5, Good, 10, 2
576.5, Bad, 10, 9
576.5, Bad, 10, 8
576.5, Bad, 10, 7
501.5, Good, 10, 4
501.5, Bad, 10, 7
501.5, Bad, 10, 1
307, Good, 10, 5
593, Good, 10, 3
593, Bad, 10, 7
593, Bad, 10, 8
593, Bad, 10, 4
438, Good, 10, 5
167, Good, 10, 4
626, Good, 10, 5
331, Good, 10, 4
331, Bad, 10, 6
634.25, Good, 10, 5
634.25, Bad, 10, 4
634.25, Bad, 10, 6
642.5, Good, 10, 2
642.5, Bad, 10, 8
736.5, Bad, 10, 1
340, Good, 10, 1
340, Bad, 10, 9
123, Good, 10, 3
48.5, Good, 10, 8
48.5, Bad, 10, 2
47, Good, 10, 5
471, Good, 10, 8
675.5, Good, 10, 4
675.5, Bad, 10, 7
675.5, Bad, 10, 1
692, Good, 10, 5
249, Good, 10, 4
249, Bad, 10, 3
249, Bad, 10, 7
487.5, Good, 10, 2
487.5, Bad, 10, 1
487.5, Bad, 10, 3
708.5, Bad, 10, 9
373, Good, 10, 6
373, Bad, 10, 4
373, Bad, 10, 1
373, Bad, 10, 2
725, Good, 10, 6
725, Bad, 10, 4
40, Good, 10, 2
40, Bad, 10, 8
504, Good, 10, 5
504, Bad, 10, 1
504, Bad, 10, 3
200, Good, 10, 3
74, Good, 10, 2
74, Bad, 10, 1
28, Good, 10, 6
28, Bad, 10, 4
512.5, Good, 10, 8
512.5, Bad, 10, 5
758, Good, 10, 5
758, Bad, 10, 6
758, Bad, 10, 9
758, Bad, 10, 8
758, Bad, 10, 7
758, Bad, 10, 4
758, Bad, 10, 1
758, Bad, 10, 2
758, Bad, 10, 3
275, Good, 10, 5
529, Good, 10, 2
529, Bad, 10, 1
406, Good, 10, 1
406, Bad, 10, 2
406, Bad, 10, 3
545.5, Good, 10, 3
562, Good, 10, 9
562, Bad, 10, 4
562, Bad, 10, 1
562, Bad, 10, 2
388, Good, 10, 8
388, Bad, 10, 2
388, Bad, 10, 1
388, Bad, 10, 3
578.5, Good, 10, 8
578.5, Bad, 10, 1
578.5, Bad, 10, 2
578.5, Bad, 10, 3
308, Good, 10, 5
115, Good, 10, 7
595, Good, 10, 7
595, Bad, 10, 6
595, Bad, 10, 3
595, Bad, 10, 2
439, Good, 10, 5
611.5, Bad, 10, 5
611.5, Bad, 10, 7
611.5, Bad, 10, 9
611.5, Bad, 10, 3
611.5, Bad, 10, 1
628, Good, 10, 5
233, Good, 10, 5
233, Bad, 10, 2
233, Bad, 10, 4
233, Bad, 10, 6
233, Bad, 10, 8
636.25, Good, 10, 5
636.25, Bad, 10, 4
636.25, Bad, 10, 6
644.5, Good, 10, 2
644.5, Bad, 10, 8
341, Good, 10, 4
341, Bad, 10, 6
661, Good, 10, 3
661, Bad, 10, 7
472, Good, 10, 5
184, Good, 10, 3
605.5, Good, 10, 8
605.5, Bad, 10, 1
605.5, Bad, 10, 2
605.5, Bad, 10, 3
26, Good, 10, 6
26, Bad, 10, 4
694, Good, 10, 5
249.5, Good, 10, 5
488.5, Good, 10, 2
488.5, Bad, 10, 3
488.5, Bad, 10, 1
710.5, Bad, 10, 1
374, Good, 10, 5
135, Good, 10, 3
727, Good, 10, 6
727, Bad, 10, 4
505, Good, 10, 5
505, Bad, 10, 1
505, Bad, 10, 3
200.5, Good, 10, 6
514.5, Bad, 10, 4
760, Good, 10, 5
276, Good, 10, 5
107, Good, 10, 5
107, Bad, 10, 1
107, Bad, 10, 3
107, Bad, 10, 7
107, Bad, 10, 9
531, Good, 10, 6
182, Good, 10, 1
407, Good, 10, 4
407, Bad, 10, 1
407, Bad, 10, 2
564, Good, 10, 5
564, Bad, 10, 8
564, Bad, 10, 7
564, Bad, 10, 4
217, Good, 10, 6
580.5, Good, 10, 4
580.5, Bad, 10, 6
580.5, Bad, 10, 9
580.5, Bad, 10, 3
309, Good, 10, 5
597, Good, 10, 3
597, Bad, 10, 8
597, Bad, 10, 7
597, Bad, 10, 4
440, Good, 10, 5
168, Good, 10, 1
61, Good, 10, 5
24, Good, 10, 2
24, Bad, 10, 8
630, Good, 10, 5
630, Bad, 10, 7
630, Bad, 10, 3
646.5, Good, 10, 8
646.5, Bad, 10, 2
493.5, Good, 10, 6
493.5, Bad, 10, 9
493.5, Bad, 10, 3
342, Good, 10, 5
663, Good, 10, 7
663, Bad, 10, 3
473, Good, 10, 4
679.5, Good, 10, 2
679.5, Bad, 10, 1
679.5, Bad, 10, 3
696, Good, 10, 5
250, Good, 10, 6
99, Good, 10, 5
99, Bad, 10, 1
99, Bad, 10, 2
99, Bad, 10, 3
99, Bad, 10, 4
99, Bad, 10, 6
99, Bad, 10, 7
99, Bad, 10, 8
99, Bad, 10, 9
489.5, Good, 10, 2
489.5, Bad, 10, 1
489.5, Bad, 10, 3
712.5, Bad, 10, 7
375, Good, 10, 4
375, Bad, 10, 9
375, Bad, 10, 6
375, Bad, 10, 3
729, Good, 10, 4
729, Bad, 10, 6
506, Good, 10, 5
506, Bad, 10, 1
506, Bad, 10, 3
201, Good, 10, 5
432, Good, 10, 5
762, Good, 10, 5
762, Bad, 10, 7
762, Bad, 10, 8
762, Bad, 10, 9
762, Bad, 10, 6
762, Bad, 10, 3
762, Bad, 10, 2
762, Bad, 10, 1
762, Bad, 10, 4
277, Good, 10, 5
533, Good, 10, 8
397, Good, 10, 3
397, Bad, 10, 7
397, Bad, 10, 8
397, Bad, 10, 9
408, Good, 10, 7
408, Bad, 10, 4
408, Bad, 10, 1
525.5, Bad, 10, 9
57, Good, 10, 5
22, Good, 10, 2
22, Bad, 10, 8
566, Good, 10, 1
566, Bad, 10, 8
566, Bad, 10, 9
566, Bad, 10, 6
582.5, Good, 10, 2
582.5, Bad, 10, 8
582.5, Bad, 10, 7
582.5, Bad, 10, 9
310, Good, 10, 5
599, Good, 10, 5
599, Bad, 10, 7
599, Bad, 10, 9
599, Bad, 10, 3
599, Bad, 10, 1
309.5, Good, 10, 5
441, Good, 10, 5
168.5, Good, 10, 2
693.5, Good, 10, 4
693.5, Bad, 10, 7
693.5, Bad, 10, 1
632, Good, 10, 5
632, Bad, 10, 7
632, Bad, 10, 3
234, Good, 10, 5
234, Bad, 10, 4
234, Bad, 10, 6
91, Good, 10, 1
91, Bad, 10, 2
648.5, Good, 10, 8
648.5, Bad, 10, 2
343, Good, 10, 6
343, Bad, 10, 4
665, Good, 10, 7
665, Bad, 10, 3
553.5, Good, 10, 6
474, Good, 10, 5
681.5, Good, 10, 2
681.5, Bad, 10, 1
681.5, Bad, 10, 3
698, Good, 10, 5
490.5, Good, 10, 6
490.5, Bad, 10, 9
490.5, Bad, 10, 3
714.5, Bad, 10, 3
376, Good, 10, 1
376, Bad, 10, 8
376, Bad, 10, 9
376, Bad, 10, 6
136, Good, 10, 6
53, Good, 10, 5
20, Good, 10, 4
20, Bad, 10, 6
507, Good, 10, 5
507, Bad, 10, 9
507, Bad, 10, 3
747.5, Bad, 10, 1
55, Good, 10, 5
392.5, Good, 10, 1
518.5, Bad, 10, 9
764, Good, 10, 5
278, Good, 10, 5
535, Good, 10, 4
409, Good, 10, 8
409, Bad, 10, 7
409, Bad, 10, 4
568, Good, 10, 3
568, Bad, 10, 8
568, Bad, 10, 7
568, Bad, 10, 4
218, Good, 10, 3
83, Good, 10, 1
83, Bad, 10, 2
584.5, Good, 10, 8
584.5, Bad, 10, 1
584.5, Bad, 10, 2
584.5, Bad, 10, 3
595.5, Good, 10, 4
595.5, Bad, 10, 9
595.5, Bad, 10, 6
595.5, Bad, 10, 3
311, Good, 10, 5
601, Good, 10, 5
601, Bad, 10, 7
601, Bad, 10, 9
601, Bad, 10, 3
601, Bad, 10, 1
442, Good, 10, 5
169, Good, 10, 3
634, Good, 10, 5
634, Bad, 10, 7
634, Bad, 10, 3
196, Good, 10, 4
597.5, Good, 10, 6
597.5, Bad, 10, 7
597.5, Bad, 10, 4
597.5, Bad, 10, 1
458.5, Good, 10, 2
650.5, Good, 10, 4
650.5, Bad, 10, 6
344, Good, 10, 3
344, Bad, 10, 7
124, Good, 10, 2
667, Good, 10, 7
667, Bad, 10, 3
18, Good, 10, 4
18, Bad, 10, 6
475, Good, 10, 2
683.5, Good, 10, 6
683.5, Bad, 10, 9
683.5, Bad, 10, 3
700, Good, 10, 5
251, Good, 10, 5
491.5, Good, 10, 6
491.5, Bad, 10, 9
491.5, Bad, 10, 3
716.5, Bad, 10, 7
741.5, Bad, 10, 3
377, Good, 10, 2
377, Bad, 10, 7
377, Bad, 10, 8
377, Bad, 10, 9
733, Good, 10, 8
733, Bad, 10, 2
180, Good, 10, 7
508, Good, 10, 5
508, Bad, 10, 9
508, Bad, 10, 3
749.5, Bad, 10, 9
75, Good, 10, 3
75, Bad, 10, 2
520.5, Good, 10, 4
520.5, Bad, 10, 7
766, Good, 10, 5
766, Bad, 10, 9
766, Bad, 10, 8
766, Bad, 10, 7
766, Bad, 10, 4
766, Bad, 10, 1
766, Bad, 10, 2
766, Bad, 10, 3
766, Bad, 10, 6
279, Good, 10, 5
537, Good, 10, 2
145, Good, 10, 5
410, Good, 10, 5
410, Bad, 10, 8
410, Bad, 10, 7
153, Good, 10, 5
570, Good, 10, 7
570, Bad, 10, 4
570, Bad, 10, 1
570, Bad, 10, 2
2.5, Bad, 10, 8
2.5, Bad, 10, 4
2.5, Bad, 10, 6
2.5, Bad, 10, 2
630.75, Good, 10, 5
630.75, Bad, 10, 8
630.75, Bad, 10, 2
426.5, Good, 10, 2
586.5, Good, 10, 6
586.5, Bad, 10, 7
586.5, Bad, 10, 4
586.5, Bad, 10, 1
312, Good, 10, 5
116, Good, 10, 8
603, Good, 10, 5
603, Bad, 10, 7
603, Bad, 10, 9
603, Bad, 10, 3
603, Bad, 10, 1
659, Good, 10, 3
659, Bad, 10, 7
641.5, Good, 10, 4
641.5, Bad, 10, 6
443, Good, 10, 5
619.5, Bad, 10, 5
619.5, Bad, 10, 7
619.5, Bad, 10, 9
619.5, Bad, 10, 3
619.5, Bad, 10, 1
636, Good, 10, 5
636, Bad, 10, 7
636, Bad, 10, 3
235, Good, 10, 5
235, Bad, 10, 4
235, Bad, 10, 6
459.5, Good, 10, 2
652.5, Good, 10, 4
652.5, Bad, 10, 6
345, Good, 10, 2
345, Bad, 10, 8
669, Good, 10, 3
669, Bad, 10, 7
155, Good, 10, 9
476, Good, 10, 5
186, Good, 10, 9
67, Good, 10, 3
67, Bad, 10, 2
84, Good, 10, 4
84, Bad, 10, 1
702, Good, 10, 5
702, Bad, 10, 9
702, Bad, 10, 8
702, Bad, 10, 7
702, Bad, 10, 4
702, Bad, 10, 1
702, Bad, 10, 2
702, Bad, 10, 3
702, Bad, 10, 6
492.5, Good, 10, 6
492.5, Bad, 10, 9
492.5, Bad, 10, 3
718.5, Bad, 10, 3
378, Good, 10, 5
137, Good, 10, 5
735, Good, 10, 5
735, Bad, 10, 8
393, Good, 10, 2
393, Bad, 10, 7
393, Bad, 10, 8
393, Bad, 10, 9
509, Good, 10, 5
509, Bad, 10, 9
509, Bad, 10, 3
751.5, Bad, 10, 1
759.75, Good, 10, 5
522.5, Bad, 10, 2
45, Good, 10, 5
280, Good, 10, 5
108, Good, 10, 5
108, Bad, 10, 1
108, Bad, 10, 3
108, Bad, 10, 7
108, Bad, 10, 9
41, Good, 10, 5
15, Good, 10, 5
411, Good, 10, 5
411, Bad, 10, 8
755.5, Bad, 10, 7
305.5, Good, 10, 5
720.5, Bad, 10, 3
572, Good, 10, 9
572, Bad, 10, 2
572, Bad, 10, 1
572, Bad, 10, 4
219, Good, 10, 3
427.5, Good, 10, 2
588.5, Good, 10, 4
588.5, Bad, 10, 9
588.5, Bad, 10, 6
588.5, Bad, 10, 3
313, Good, 10, 5
605, Good, 10, 5
605, Bad, 10, 7
605, Bad, 10, 9
605, Bad, 10, 3
605, Bad, 10, 1
615.5, Bad, 10, 5
615.5, Bad, 10, 7
615.5, Bad, 10, 9
615.5, Bad, 10, 3
615.5, Bad, 10, 1
444, Good, 10, 5
170, Good, 10, 6
638, Bad, 10, 9
638, Bad, 10, 8
638, Bad, 10, 7
638, Bad, 10, 4
638, Bad, 10, 1
638, Bad, 10, 2
638, Bad, 10, 3
638, Bad, 10, 6
638, DoubleMult, 5
402.5, Bad, 10, 7
402.5, Bad, 10, 8
460.5, Good, 10, 2
654.5, Good, 10, 8
654.5, Bad, 10, 2
346, Good, 10, 5
671, Good, 10, 5
202, Good, 10, 4
477, Good, 10, 6
687.5, Good, 10, 8
687.5, Bad, 10, 9
687.5, Bad, 10, 7
704, Good, 10, 5
704, Bad, 10, 6
252, Good, 10, 8
100, Good, 10, 5
100, Bad, 10, 1
100, Bad, 10, 2
100, Bad, 10, 3
100, Bad, 10, 4
100, Bad, 10, 6
100, Bad, 10, 7
100, Bad, 10, 8
100, Bad, 10, 9
37, Good, 10, 5
14, Good, 10, 8
14, Bad, 10, 2
685.5, Good, 10, 6
685.5, Bad, 10, 9
685.5, Bad, 10, 3
379, Good, 10, 8
379, Bad, 10, 1
379, Bad, 10, 2
379, Bad, 10, 3
737, Good, 10, 5
737, Bad, 10, 2
510, Good, 10, 5
510, Bad, 10, 9
510, Bad, 10, 3
510, Bad, 10, 7
510, Bad, 10, 1
203, Good, 10, 7
761.75, Good, 10, 5
524.5, Bad, 10, 6
528.5, Good, 10, 1
528.5, Bad, 10, 4
281, Good, 10, 5
541, Good, 10, 8
412, Good, 10, 5
412, Bad, 10, 8
412, Bad, 10, 7
412, Bad, 10, 4
412, Bad, 10, 1
412, Bad, 10, 2
412, Bad, 10, 3
412, Bad, 10, 6
412, Bad, 10, 9
154, Good, 10, 8
57.5, Good, 10, 6
57.5, Bad, 10, 4
574, Bad, 10, 9
574, Bad, 10, 8
574, Bad, 10, 4
574, Bad, 10, 7
574, Bad, 10, 1
574, Bad, 10, 2
574, Bad, 10, 3
574, Bad, 10, 6
574, Good, 10, 5
305.75, Good, 10, 5
428.5, Good, 10, 2
590.5, Good, 10, 8
590.5, Bad, 10, 1
590.5, Bad, 10, 2
590.5, Bad, 10, 3
314, Bad, 10, 9
314, Bad, 10, 7
314, Bad, 10, 1
314, Bad, 10, 3
314, Bad, 10, 2
314, Bad, 10, 4
314, Bad, 10, 6
314, Bad, 10, 8
314, Shield, 5
607, Bad, 10, 8
607, Bad, 10, 6
607, Bad, 10, 4
607, Bad, 10, 2
607, Good, 10, 5
445, Good, 10, 5
623.5, Good, 10, 4
623.5, Bad, 10, 6
631.75, Good, 10, 5
631.75, Bad, 10, 8
631.75, Bad, 10, 2
640, Good, 10, 5
236, Good, 10, 5
236, Bad, 10, 4
236, Bad, 10, 6
92, Good, 10, 4
92, Bad, 10, 1
632.25, Good, 10, 5
632.25, Bad, 10, 4
632.25, Bad, 10, 6
656.5, Good, 10, 8
656.5, Bad, 10, 2
347, Good, 10, 8
347, Bad, 10, 2
673, Good, 10, 5
33, Good, 10, 5
478, Good, 10, 5
187, Good, 10, 9
178, Good, 10, 9
706, Good, 10, 5
706, Bad, 10, 4
494.5, Good, 10, 8
494.5, Bad, 10, 7
494.5, Bad, 10, 9
722.5, Bad, 10, 7
380, Good, 10, 9
380, Bad, 10, 4
380, Bad, 10, 1
380, Bad, 10, 2
138, Good, 10, 8
53.5, Good, 10, 2
53.5, Bad, 10, 8
511, Good, 10, 5
511, Bad, 10, 7
511, Bad, 10, 9
511, Bad, 10, 3
511, Bad, 10, 1
203.5, Good, 10, 8
332, Good, 10, 1
332, Bad, 10, 9
763.75, Good, 10, 5
526.5, Bad, 10, 8
177, Good, 10, 6
282, Good, 10, 5
543, Good, 10, 5
413, Good, 10, 5
576, Good, 10, 1
576, Bad, 10, 9
576, Bad, 10, 6
576, Bad, 10, 8
616, Good, 10, 5
616, Bad, 10, 8
616, Bad, 10, 4
616, Bad, 10, 2
616, Bad, 10, 6
306.75, Good, 10, 5
429.5, Good, 10, 2
12, Good, 10, 5
643.5, Good, 10, 6
643.5, Bad, 10, 4
609, Good, 10, 5
609, Bad, 10, 8
609, Bad, 10, 4
609, Bad, 10, 6
609, Bad, 10, 2
446, Good, 10, 5
171, Good, 10, 9
633.75, Good, 10, 5
633.75, Bad, 10, 8
633.75, Bad, 10, 2
642, Good, 10, 5
658.5, Good, 10, 6
658.5, Bad, 10, 4
348, Good, 10, 7
348, Bad, 10, 3
125, Good, 10, 1
675, Good, 10, 5
479, Good, 10, 5
479, Bad, 10, 7
479, Bad, 10, 9
171.5, Good, 10, 8
708, Good, 10, 5
708, Bad, 10, 8
253, Good, 10, 5
495.5, Good, 10, 8
495.5, Bad, 10, 7
495.5, Bad, 10, 9
724.5, Bad, 10, 7
381, Good, 10, 6
381, Bad, 10, 7
381, Bad, 10, 4
381, Bad, 10, 1
741, Good, 10, 5
741, Bad, 10, 2
512, Good, 10, 5
512, Bad, 10, 7
512, Bad, 10, 9
512, Bad, 10, 3
512, Bad, 10, 1
204, Good, 10, 9
76, Good, 10, 6
76, Bad, 10, 3
765.75, Good, 10, 5
11, Good, 10, 5
11, Bad, 10, 7
11, Bad, 10, 8
11, Bad, 10, 9
11, Bad, 10, 6
11, Bad, 10, 3
11, Bad, 10, 2
11, Bad, 10, 1
11, Bad, 10, 4
283, Good, 10, 5
545, Good, 10, 6
545, Bad, 10, 4
545, Bad, 10, 1
545, Bad, 10, 2
414, Good, 10, 5
561.5, Good, 10, 8
578, Good, 10, 9
578, Bad, 10, 1
578, Bad, 10, 4
578, Bad, 10, 2
307.75, Good, 10, 5
594.5, Good, 10, 8
594.5, Bad, 10, 1
594.5, Bad, 10, 2
594.5, Bad, 10, 3
117, Good, 10, 9
45.5, Good, 10, 8
45.5, Bad, 10, 2
447, Good, 10, 8
627.5, Good, 10, 4
627.5, Bad, 10, 6
46.5, Good, 10, 8
46.5, Bad, 10, 2
635.75, Good, 10, 5
635.75, Bad, 10, 8
635.75, Bad, 10, 2
644, Good, 10, 5
237, Good, 10, 5
237, Bad, 10, 4
237, Bad, 10, 6
395.5, Good, 10, 1
660.5, Good, 10, 6
660.5, Bad, 10, 4
349, Good, 10, 4
349, Bad, 10, 6
677, Good, 10, 5
480, Good, 10, 5
480, Bad, 10, 7
480, Bad, 10, 9
188, Good, 10, 8
68, Good, 10, 6
68, Bad, 10, 3
10, Good, 10, 5
10, Bad, 10, 8
10, Bad, 10, 4
10, Bad, 10, 6
10, Bad, 10, 2
10, Bad, 10, 7
10, Bad, 10, 9
10, Bad, 10, 3
10, Bad, 10, 1
710, Good, 10, 5
710, Bad, 10, 2
496.5, Good, 10, 8
496.5, Bad, 10, 7
496.5, Bad, 10, 9
726.5, Bad, 10, 1
382, DoubleMult, 5
139, Good, 10, 9
743, Good, 10, 5
743, Bad, 10, 2
751.25, Good, 10, 8
514, Good, 10, 4
759.5, Good, 10, 5
530.5, Bad, 10, 3
284, Good, 10, 5
109, Good, 10, 5
109, Bad, 10, 1
109, Bad, 10, 3
109, Bad, 10, 7
109, Bad, 10, 9
547, Good, 10, 2
547, Bad, 10, 8
547, Bad, 10, 7
547, Bad, 10, 4
415, Good, 10, 8
174, Good, 10, 1
222, Good, 10, 5
222, Bad, 10, 1
222, Bad, 10, 2
222, Bad, 10, 3
222, Bad, 10, 4
222, Bad, 10, 6
222, Bad, 10, 7
222, Bad, 10, 8
222, Bad, 10, 9
580, Good, 10, 1
580, Bad, 10, 9
580, Bad, 10, 8
580, Bad, 10, 6
221, Good, 10, 2
308.75, Good, 10, 5
596.5, Good, 10, 2
596.5, Bad, 10, 7
596.5, Bad, 10, 8
596.5, Bad, 10, 9
485.5, Good, 10, 4
485.5, Bad, 10, 7
485.5, Bad, 10, 1
613, Good, 10, 5
613, Bad, 10, 8
613, Bad, 10, 4
613, Bad, 10, 2
613, Bad, 10, 6
448, Good, 10, 9
629.5, Good, 10, 6
629.5, Bad, 10, 4
62, Good, 10, 8
62, Bad, 10, 5
637.75, Good, 10, 5
637.75, Bad, 10, 8
637.75, Bad, 10, 2
9, Good, 10, 5
9, Bad, 10, 7
9, Bad, 10, 9
9, Bad, 10, 3
9, Bad, 10, 1
646, Good, 10, 5
662.5, Good, 10, 8
662.5, Bad, 10, 2
350, Good, 10, 5
350, Bad, 10, 8
350, Bad, 10, 7
350, Bad, 10, 4
350, Bad, 10, 1
350, Bad, 10, 2
350, Bad, 10, 3
350, Bad, 10, 6
350, Bad, 10, 9
13, Good, 10, 5
679, Good, 10, 5
709.5, Bad, 10, 3
481, Good, 10, 5
481, Bad, 10, 7
481, Bad, 10, 9
695.5, Good, 10, 2
695.5, Bad, 10, 1
695.5, Bad, 10, 3
712, Good, 10, 5
712, Bad, 10, 4
254, Good, 10, 2
101, Good, 10, 5
101, Bad, 10, 1
101, Bad, 10, 3
101, Bad, 10, 6
101, Bad, 10, 8
497.5, Good, 10, 8
497.5, Bad, 10, 7
497.5, Bad, 10, 9
728.5, Bad, 10, 9
383, Shield, 5
745, Good, 10, 5
745, Bad, 10, 8
753.25, Good, 10, 5
516, Good, 10, 3
516, Bad, 10, 2
205, Good, 10, 6
643, Good, 10, 3
643, Bad, 10, 7
532.5, Bad, 10, 9
625.5, Good, 10, 6
625.5, Bad, 10, 4
608, Good, 10, 5
608, Bad, 10, 8
608, Bad, 10, 4
608, Bad, 10, 6
608, Bad, 10, 2
549, Good, 10, 1
549, Bad, 10, 8
549, Bad, 10, 9
549, Bad, 10, 6
573, Good, 10, 6
573, Bad, 10, 7
573, Bad, 10, 4
573, Bad, 10, 1
416, Good, 10, 7
156, Good, 10, 6
58, Good, 10, 5
301.5, Good, 10, 8
8, Good, 10, 5
8, Bad, 10, 7
8, Bad, 10, 1
8, Bad, 10, 9
8, Bad, 10, 3
582, Good, 10, 5
582, Bad, 10, 7
582, Bad, 10, 9
582, Bad, 10, 3
582, Bad, 10, 1
309.75, Good, 10, 5
598.5, Good, 10, 8
598.5, Bad, 10, 2
598.5, Bad, 10, 3
598.5, Bad, 10, 1
181, Good, 10, 4
318, Good, 10, 5
318, Bad, 10, 9
318, Bad, 10, 8
318, Bad, 10, 7
318, Bad, 10, 4
318, Bad, 10, 1
318, Bad, 10, 2
318, Bad, 10, 3
318, Bad, 10, 6
723, Good, 10, 2
723, Bad, 10, 8
615, Good, 10, 5
615, Bad, 10, 8
615, Bad, 10, 4
615, Bad, 10, 2
615, Bad, 10, 6
449, Good, 10, 6
631.5, Good, 10, 5
631.5, Bad, 10, 1
631.5, Bad, 10, 9
753, Good, 10, 4
753, Bad, 10, 8
648, Good, 10, 5
238, Good, 10, 5
238, Bad, 10, 2
238, Bad, 10, 8
93, Good, 10, 7
93, Bad, 10, 4
16, Good, 10, 8
16, Bad, 10, 2
664.5, Good, 10, 8
664.5, Bad, 10, 2
351, Good, 10, 2
351, Bad, 10, 8
351, Bad, 10, 7
351, Bad, 10, 9
152, Good, 10, 2
482, Good, 10, 5
482, Bad, 10, 7
482, Bad, 10, 9
189, Good, 10, 8
714, Good, 10, 5
714, Bad, 10, 6
739.5, Bad, 10, 7
498.5, Good, 10, 4
498.5, Bad, 10, 7
498.5, Bad, 10, 1
730.5, Bad, 10, 9
384, Good, 10, 5
384, Bad, 10, 1
384, Bad, 10, 2
384, Bad, 10, 3
140, Good, 10, 6
747, Good, 10, 5
747, Bad, 10, 2
647.5, Good, 10, 6
647.5, Bad, 10, 4
755.25, Good, 10, 2
518, Good, 10, 9
763.5, Good, 10, 5
400.5, Good, 10, 7
400.5, Bad, 10, 4
534.5, Bad, 10, 7
185, Good, 10, 6
286, Good, 10, 4
551, Good, 10, 4
551, Bad, 10, 6
551, Bad, 10, 3
551, Bad, 10, 2
529.5, Bad, 10, 2
417, Good, 10, 4
302.5, Good, 10, 4
584, Good, 10, 9
584, Bad, 10, 1
584, Bad, 10, 4
584, Bad, 10, 2
752.75, Good, 10, 5
85, Good, 10, 7
85, Bad, 10, 4
600.5, Good, 10, 6
600.5, Bad, 10, 4
600.5, Bad, 10, 7
600.5, Bad, 10, 1
319, Good, 10, 8
319, Bad, 10, 2
617, Good, 10, 5
617, Bad, 10, 8
617, Bad, 10, 4
617, Bad, 10, 2
617, Bad, 10, 6
450, Good, 10, 3
633.5, Good, 10, 5
633.5, Bad, 10, 1
633.5, Bad, 10, 9
650, Good, 10, 5
666.5, Good, 10, 8
666.5, Bad, 10, 2
352, Good, 10, 3
352, Bad, 10, 8
352, Bad, 10, 7
352, Bad, 10, 4
126, Good, 10, 4
50, Good, 10, 5
7, Good, 10, 5
7, Bad, 10, 7
7, Bad, 10, 9
7, Bad, 10, 3
7, Bad, 10, 1
483, Good, 10, 5
483, Bad, 10, 7
483, Bad, 10, 1
699.5, Good, 10, 6
699.5, Bad, 10, 9
699.5, Bad, 10, 3
310.75, Good, 10, 5
731, Good, 10, 2
731, Bad, 10, 8
716, Good, 10, 5
716, Bad, 10, 8
255, Good, 10, 5
499.5, Good, 10, 4
499.5, Bad, 10, 7
499.5, Bad, 10, 1
732.5, Bad, 10, 1
385, Good, 10, 8
385, Bad, 10, 1
385, Bad, 10, 2
385, Bad, 10, 3
749, Good, 10, 5
749, Bad, 10, 8
757.25, Good, 10, 6
520, Good, 10, 7
765.5, Good, 10, 5
77, Good, 10, 9
77, Bad, 10, 6
401.5, Bad, 10, 4
401.5, Bad, 10, 7
536.5, Bad, 10, 1
287, Good, 10, 4
553, Good, 10, 9
553, Bad, 10, 4
553, Bad, 10, 1
553, Bad, 10, 2
418, Good, 10, 1
157, Good, 10, 5
303.5, Good, 10, 6
